duration,amplitude_max,dominant_frequency,spectral_centroid,zero_crossing_rate,file_name,duration_seconds,label
3.4,0.11051044,54.70588235294118,2693.875831862442,0.1208114105017006,IMG_6969.wav,3.4,short
13.030022675736962,0.13140805,101.8417260678287,2400.5849244007577,0.1123246705404804,IMG_6955.wav,13.030022675736962,long
8.78,0.10724344,102.73348519362187,2363.7039525397245,0.10546875,IMG_6941.wav,8.78,medium
18.31002267573696,0.59676754,49.37186676442031,2378.7413141512548,0.0846830689559569,IMG_6772.wav,18.31002267573696,long
13.530022675736962,0.33670273,131.11581868826192,2262.18148016854,0.1145258227915951,IMG_9327.wav,13.530022675736962,long
4.7,0.32156587,68.51063829787235,2219.6945598593225,0.1134953240455665,IMG_9333.wav,4.7,short
17.52,0.35442203,62.2716894977169,2526.1315922867234,0.0964701469370861,IMG_6766.wav,17.52,long
9.4,0.023211636,302.6595744680851,2814.7701653906024,0.1358036747685185,IMG_0014 2.wav,9.4,medium
8.410022675736961,0.10849741,824.7302376497107,2604.729205808674,0.1152437908918732,IMG_6982.wav,8.410022675736961,medium
10.5,0.3539834,290.2857142857143,2481.4432114748183,0.1212759123206401,IMG_9864.wav,10.5,medium
11.46,0.08346795,250.95986038394415,2865.1471243029355,0.1340677979504048,IMG_9870.wav,11.46,medium
22.07002267573696,0.43336236,1074.0813613236785,2564.055617399685,0.1330353328732912,IMG_9125.wav,22.07002267573696,long
8.64,0.23897818,1159.2592592592591,2447.2691430873397,0.1339252052613941,IMG_9131.wav,8.64,medium
11.970022675736962,0.2942177,798.9959801317729,2501.65896282192,0.1387759659641473,IMG_9119.wav,11.970022675736962,medium
7.3,0.05369831,227.26027397260273,2925.8216925842157,0.1376503596230158,IMG_0208 2.wav,7.3,short
16.9,0.15817042,279.58579881656806,2544.692563402422,0.1147943853021978,IMG_0171 2.wav,16.9,long
15.24,0.070231475,58.727034120734906,2395.210086767203,0.0932988786624809,IMG_0134 2.wav,15.24,long
11.2,0.34144354,789.4642857142857,2253.639651313129,0.1229417378364389,IMG_9290.wav,11.2,medium
8.330022675736961,0.1171097,72.62885391203035,2590.535880688776,0.1296311912430362,IMG_9284.wav,8.330022675736961,medium
16.77002267573696,0.07617022,303.99481852674165,2481.7348638866674,0.1046029456258644,IMG_0029 2.wav,16.77002267573696,long
15.5,0.22557732,940.3870967741937,3111.223725091894,0.1719371315961826,IMG_9253.wav,15.5,long
11.630022675736962,0.48111668,1031.3823398663244,2790.550892328355,0.1408676787050898,IMG_9247.wav,11.630022675736962,medium
11.789977324263038,0.1639539,202.29046540164404,2784.0061711491276,0.1297097994586614,IMG_6612.wav,11.789977324263038,medium
20.6,0.19845146,680.6310679611651,2475.885605723132,0.1128864460163288,IMG_0155 2.wav,20.6,long
16.74,0.44131565,793.0107526881719,3286.3358171827103,0.204214659544036,IMG_9246.wav,16.74,long
10.630022675736962,0.1877779,203.3862077204,2705.9398822880808,0.1219668992221615,IMG_6613.wav,10.630022675736962,medium
10.970022675736962,0.036041923,61.71363724683636,2695.0329226301983,0.1163988173890063,IMG_9987 2.wav,10.970022675736962,medium
15.970022675736962,0.16285285,901.6267723824968,3247.717513333094,0.1824433082757994,IMG_9252.wav,15.970022675736962,long
6.2300226757369614,0.107392214,818.7771161517632,2982.7372255020387,0.1373014201905204,IMG_0211 2.wav,6.2300226757369614,short
4.930022675736962,0.26133263,71.1964270930115,2563.816415976873,0.1504685666079812,IMG_9285.wav,4.930022675736962,short
4.2300226757369614,0.33105308,209.6915473025131,2513.2954059141716,0.1365132983265027,IMG_9291.wav,4.2300226757369614,short
15.57002267573696,0.12444155,301.027178804552,2734.140208687852,0.1284383441225782,IMG_0030 2.wav,15.57002267573696,long
20.2,0.64751744,862.8712871287129,2594.636145444114,0.1304530352011494,IMG_9118.wav,20.2,long
14.07002267573696,0.19405924,1258.0647812689367,2943.1249039532613,0.1640479965965346,IMG_9130.wav,14.07002267573696,long
11.369977324263038,0.2622463,246.17463343810329,2280.8837361999094,0.1219975685586734,IMG_9124.wav,11.369977324263038,medium
10.06,0.13771653,173.45924453280315,2644.521930566624,0.1230997533842166,IMG_9871.wav,10.06,medium
8.9,0.5777625,437.19101123595505,2604.130887980664,0.1302452087402343,IMG_9865.wav,8.9,medium
9.190022675736962,0.12751338,75.51667982629293,2415.9861869499423,0.0921791153724747,IMG_6983.wav,9.190022675736962,medium
5.570022675736961,0.13892013,227.64718813864303,2988.9808244240726,0.1310384114583333,IMG_0195 2.wav,5.570022675736961,short
18.44,0.5583052,76.35574837310195,1783.9532390642903,0.069285573899371,IMG_9332.wav,18.44,long
14.93002267573696,0.55032015,55.123827865142594,2439.168919938813,0.0901216830287713,IMG_6767.wav,14.93002267573696,long
15.06,0.24362066,57.23771580345285,2311.3122427037492,0.0718367801425269,IMG_6773.wav,15.06,long
9.27002267573696,0.5181922,82.20044617522161,1989.796190105104,0.08985595703125,IMG_9326.wav,9.27002267573696,medium
8.64,0.07578398,49.42129629629629,2346.3772949245863,0.1027262587969169,IMG_6940.wav,8.64,medium
14.43002267573696,0.1468425,101.108642223633,2373.7713164645857,0.1129593925844051,IMG_6954.wav,14.43002267573696,long
19.6,0.3219073,756.7857142857142,2346.5310959662183,0.0975499260355029,IMG_0168 2.wav,19.6,long
3.4700226757369617,0.12716278,49.56739943016965,2847.0509960734166,0.146376953125,IMG_6968.wav,3.4700226757369617,short
8.910022675736961,0.12900138,106.845968259139,2157.8326607110366,0.0857073465983073,IMG_6942.wav,8.910022675736961,medium
13.06,0.16744754,102.06738131699846,2301.830760283284,0.1094409136323268,IMG_6956.wav,13.06,long
15.950022675736962,0.47327462,58.369822973118985,2377.9435805174344,0.0979199360898835,IMG_6765.wav,15.950022675736962,long
7.7300226757369614,0.5064899,50.32326764331434,1913.013769778936,0.0830620659722222,IMG_9330.wav,7.7300226757369614,short
15.17002267573696,0.13025016,103.82318033835676,2402.6714443178876,0.1178840847190366,IMG_9324.wav,15.17002267573696,long
16.97002267573696,0.23753276,49.26334018370395,2547.4814890845123,0.1015331096101231,IMG_6771.wav,16.97002267573696,long
15.6,0.3552065,302.69230769230774,2523.259680706524,0.1168903169177827,IMG_0032 2.wav,15.6,long
10.33002267573696,0.7296828,38.23805739824478,2197.9986796508215,0.0834017292837078,IMG_6759.wav,10.33002267573696,medium
8.610022675736962,0.19026807,780.0211745000025,2749.2260686149098,0.1152817553908355,IMG_6981.wav,8.610022675736962,medium
9.67002267573696,0.18307215,58.22116647281732,2031.4382393900696,0.1051924085731415,IMG_9318.wav,9.67002267573696,medium
13.76,0.4041841,329.6511627906977,2765.4048282285953,0.113810701675801,IMG_6995.wav,13.76,long
13.1,0.42077532,173.81679389312978,2522.4554704330462,0.117893563329646,IMG_9873.wav,13.1,long
9.96,0.15768206,1762.449799196787,2774.466249096741,0.1347371703817016,IMG_9867.wav,9.96,medium
6.5,0.07919049,233.53846153846155,3072.762120604907,0.1458775111607143,IMG_0197 2.wav,6.5,short
21.670022675736963,0.4158917,1157.8668086994371,2768.1708378569697,0.1521680942184154,IMG_9132.wav,21.670022675736963,long
13.33002267573696,0.21520843,816.6527743283195,2497.125111571717,0.1423811141304347,IMG_9126.wav,13.33002267573696,long
